SellerIsPriv,VehMake,VehMileage,Dealer_Listing_Price,Car_Age,Num_Owners,Accident,VehColorExt_Black,VehColorExt_Blue,VehColorExt_Bronze,VehColorExt_Brown,VehColorExt_Gold,VehColorExt_Gray,VehColorExt_Green,VehColorExt_Pink,VehColorExt_Purple,VehColorExt_Red,VehColorExt_Silver,VehColorExt_White,VehFuel_E85 Flex Fuel,VehFuel_Gasoline,VehDriveTrain_4WD,VehDriveTrain_AWD,VehDriveTrain_FWD,VehPriceLabel_Good Deal,VehPriceLabel_Great Deal,SellerRating_poor,SellerRating_average,SellerRating_good
False,1,24601.0,34972.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
False,0,32080.0,27462.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
False,1,29561.0,27995.0,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
False,0,37099.0,25424.0,8,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,35252.0,22224.0,7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,46351.0,28880.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
False,1,19137.0,32200.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
False,0,23467.0,26777.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,9762.0,32988.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,0,20207.0,34600.0,7,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,3924.0,52160.0,5,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
False,0,41180.0,29000.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,44979.0,24067.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,0,23121.0,27890.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,29016.0,25693.0,6,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,34029.0,38572.0,6,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
False,0,28184.0,25928.0,8,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,17853.0,29643.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,0,9458.0,35999.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,0,36086.0,26661.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,17608.0,35479.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,32782.0,29999.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,0,38944.0,23000.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,33078.0,35354.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
False,0,21862.0,40381.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,16525.0,39797.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
False,0,20130.0,31928.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,32670.0,33864.0,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,28150.0,26463.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
False,1,22367.0,30991.0,6,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False
False,1,17711.0,35522.0,6,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
False,1,23604.0,34998.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
False,1,47708.0,28000.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
False,0,19562.0,27990.0,5,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
False,1,7324.0,40995.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
False,0,35259.0,30911.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,24015.0,35994.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,19376.0,46988.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
False,1,25030.0,34488.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,33850.0,30000.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,0,47415.0,24500.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,24060.0,36995.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
False,0,12015.0,31900.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,42346.0,26715.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
False,0,47803.0,26817.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,42346.0,26715.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
False,1,39182.0,28988.0,6,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,31117.0,24777.0,8,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True
False,1,283.0,52438.0,5,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
False,0,30845.0,32618.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,13034.0,33884.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,13319.0,53977.0,6,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
False,0,41504.0,27772.0,6,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,16709.0,37998.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,37356.0,24990.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,19697.0,35990.0,5,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
False,1,15885.0,39888.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,1,9044.0,39775.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
False,1,17035.0,42995.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,1,15483.0,41479.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
False,0,26773.0,27466.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,20739.0,29990.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
False,0,2244.0,28886.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,36033.0,30000.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
False,0,40592.0,22800.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,1,4179.0,47995.0,4,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,0,18794.0,39163.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,20207.0,34600.0,7,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,10397.0,46307.0,4,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,1,7605.0,29877.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
False,0,25933.0,45999.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,0,49068.0,24999.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,1,22662.0,30482.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True
False,0,27687.0,34488.0,5,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,12323.0,44995.0,5,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,1,11310.0,36380.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
False,0,12576.0,29496.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,0,31591.0,27930.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
False,1,26181.0,35580.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
False,0,20842.0,27280.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
False,0,43363.0,25495.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,30881.0,21100.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
False,0,43704.0,19998.0,8,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
False,0,40374.0,27991.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,1,9478.0,31573.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
False,0,37250.0,22750.0,8,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
False,0,38684.0,23400.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
False,0,29959.0,25988.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,0,29464.0,25498.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,584.0,53815.0,4,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
False,0,37662.0,22999.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,1,3587.0,51590.0,4,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
False,1,53621.0,24498.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
False,0,20334.0,34994.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,41068.0,25497.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,21269.0,31996.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,12787.0,35811.0,4,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,36243.0,35700.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,21776.0,32962.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,1,28667.0,37328.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
False,0,4849.0,36324.0,4,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,9258.0,36380.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
False,0,46290.0,21900.0,8,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,30881.0,21100.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
False,0,2759.0,37000.0,5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
False,1,14570.0,34595.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
False,0,24182.0,37489.0,5,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,0,15769.0,36988.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,0,32100.0,27800.0,8,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
False,1,5882.0,39995.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
False,0,48900.0,25787.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,18683.0,28891.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,24912.0,38987.0,6,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
False,1,34262.0,42786.0,6,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,0,22878.0,26542.0,8,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,0,48044.0,20385.0,8,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
False,1,8775.0,36600.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
False,1,21039.0,34899.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
False,0,35982.0,25542.0,8,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
False,0,28289.0,30387.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,10459.0,44995.0,5,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
False,0,45515.0,23170.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,0,24987.0,25317.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,8523.0,47900.0,5,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,1,43338.0,31500.0,5,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
False,1,17926.0,25699.0,6,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
False,0,606.0,38901.0,4,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,47415.0,24500.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
False,0,10750.0,34000.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
False,0,44350.0,25777.0,8,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,20841.0,34962.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
False,0,19920.0,33992.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,37748.0,33988.0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
False,0,12701.0,31221.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
False,1,21098.0,35830.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
False,1,23636.0,33490.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False
False,1,26857.0,34891.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
False,0,43315.0,26997.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
False,0,25890.0,22750.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,40481.0,28866.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,15926.0,29968.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
False,1,27093.0,36900.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
False,0,29146.0,45294.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
False,0,16518.0,29999.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
False,0,36334.0,29200.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,0,45477.0,27805.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,0,36334.0,29200.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,0,41459.0,27950.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,27981.0,24977.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
False,0,41332.0,21297.0,8,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
False,0,31668.0,31990.0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,26509.0,31988.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,5035.0,33135.0,5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,34412.0,32740.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
False,0,18155.0,29990.0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,5654.0,35675.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,13448.0,29000.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,30171.0,29934.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,12470.0,42490.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,12707.0,38880.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
False,0,39672.0,23000.0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,45267.0,25704.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,0,19038.0,27995.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,47910.0,23987.0,8,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,1,64056.0,31500.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,1,6011.0,34700.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False
False,0,17806.0,36280.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
False,1,35345.0,27281.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
False,1,4048.0,51960.0,4,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
False,1,19772.0,41965.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,0,44537.0,21628.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,19544.0,49800.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,97.0,39500.0,6,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
False,0,9505.0,32900.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,0,48238.0,25455.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,37957.0,33843.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,1,24190.0,37363.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,1,22379.0,29882.0,6,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
False,0,44558.0,31216.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
False,1,42346.0,26715.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
False,0,11148.0,42784.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
False,0,15200.0,31994.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,15480.0,34498.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,1,712.0,30850.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
False,1,30964.0,33500.0,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,1,19068.0,36997.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,0,26762.0,26000.0,8,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
False,0,22562.0,33197.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,18501.0,40382.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
False,0,35353.0,22000.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,1,28948.0,33693.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
False,1,22132.0,39995.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,1,29932.0,28798.0,6,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,1,20981.0,38581.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,0,24044.0,31998.0,6,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
False,0,3254.0,32888.0,5,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
False,0,30409.0,32794.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,34328.0,26491.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
False,0,27250.0,28997.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,49923.0,24100.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,28924.0,49000.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,1,32807.0,34030.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
False,0,25484.0,29230.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
False,1,8001.0,38999.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
False,1,22610.0,35411.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
False,0,49923.0,24100.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,29484.0,23500.0,6,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,20099.0,37999.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,17633.0,30570.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False
False,0,21792.0,34240.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
False,0,25890.0,22750.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
False,0,16699.0,30359.0,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,1,23531.0,38688.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
False,1,21989.0,29998.0,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
